,0
1873,30.556652
1874,30.555906
1875,30.554916
1876,30.54342
1877,30.55123
1878,30.555773
1879,30.558023
1880,30.5538
1881,30.553286
1882,30.552933
1883,30.55123
1884,30.558651
1885,30.556765
1886,30.545572
1887,30.54726
1888,30.545162
1889,30.54939
1890,30.558023
1891,30.5538
1892,30.558819
1893,30.557592
1894,30.557497
1895,30.554916
1896,30.555065
1897,30.55162
1898,30.5572
1899,30.554916
1900,30.556879
1901,30.552006
1902,30.558464
1903,30.551426
1904,30.558182
1905,30.556412
1906,30.542097
1907,30.557772
1908,30.557402
1909,30.542404
1910,30.554766
1911,30.556652
1912,30.547474
1913,30.557684
1914,30.558966
1915,30.545162
1916,30.557592
1917,30.556038
1918,30.543978
1919,30.548758
1920,30.554611
1921,30.55892
1922,30.549809
1923,30.557302
1924,30.54726
1925,30.54342
1926,30.554766
1927,30.556652
1928,30.558254
1929,30.555065
1930,30.555773
1931,30.542246
1932,30.543604
1933,30.554766
1934,30.557302
1935,30.553968
1936,30.557095
1937,30.554293
1938,30.544363
1939,30.556988
1940,30.555635
1941,30.558819
1942,30.557592
1943,30.557302
1944,30.5572
1945,30.558592
1946,30.552567
1947,30.556879
1948,30.551813
1949,30.558592
1950,30.557095
1951,30.54897
1952,30.543789
1953,30.55871
1954,30.557943
1955,30.543066
1956,30.555773
1957,30.54769
1958,30.559011
1959,30.54833
1960,30.543789
1961,30.546835
1962,30.544561
1963,30.551031
1964,30.556652
1965,30.552382
1966,30.552006
1967,30.552006
1968,30.54897
1969,30.55311
1970,30.5572
1971,30.557592
1972,30.555065
1973,30.556988
1974,30.55022
1975,30.555906
1976,30.555357
1977,30.545366
1978,30.54599
1979,30.551813
1980,30.552382
1981,30.547047
1982,30.555498
1983,30.555498
1984,30.552567
1985,30.557772
1986,30.557402
1987,30.546412
1988,30.542246
1989,30.553633
1990,30.558592
1991,30.557943
1992,30.544758
1993,30.543243
1994,30.556652
1995,30.557095
1996,30.542727
1997,30.542727
1998,30.554293
1999,30.546835
2000,30.54918
2001,30.551813
2002,30.544168
2003,30.558529
2004,30.550829
2005,30.544168
2006,30.552195
2007,30.5572
2008,30.553968
2009,30.551426
2010,30.553286
2011,30.548117
2012,30.546623
2013,30.552933
2014,30.558966
2015,30.558329
2016,30.554132
2017,30.547474
2018,30.557402
2019,30.551031
2020,30.55022
2021,30.550829
2022,30.556166
2023,30.550629
2024,30.558592
2025,30.55887
2026,30.556412
2027,30.551031
2028,30.552195
2029,30.552567
2030,30.557497
2031,30.558529
2032,30.543604
2033,30.546835
2034,30.551426
2035,30.554916
2036,30.549599
2037,30.551426
2038,30.556988
2039,30.556765
2040,30.544168
2041,30.553286
2042,30.552195
2043,30.556988
2044,30.5462
2045,30.55311
2046,30.550629
2047,30.552195
2048,30.558529
2049,30.556652
2050,30.543066
2051,30.547474
2052,30.558651
2053,30.542727
2054,30.54578
2055,30.555065
2056,30.554611
2057,30.55871
2058,30.54833
2059,30.552382
2060,30.55123
2061,30.557858
2062,30.556292
2063,30.557943
2064,30.557858
2065,30.543066
2066,30.550629
2067,30.54939
2068,30.553968
2069,30.555212
2070,30.54939
2071,30.543789
2072,30.556412
2073,30.551813
2074,30.552567
2075,30.558819
2076,30.556765
2077,30.543978
2078,30.558464
2079,30.550629
2080,30.558464
2081,30.55162
2082,30.558819
2083,30.552006
2084,30.557095
2085,30.551426
2086,30.5572
2087,30.55887
2088,30.554766
2089,30.547903
2090,30.54939
2091,30.550829
2092,30.555498
2093,30.542404
2094,30.549809
2095,30.559011
2096,30.54939
2097,30.556038
2098,30.55892
2099,30.543978
2100,30.556879
2101,30.546835
2102,30.557943
2103,30.556038
2104,30.552752
2105,30.54939
2106,30.555357
2107,30.558464
2108,30.542246
2109,30.5572
2110,30.547903
2111,30.555212
2112,30.543604
2113,30.55311
2114,30.543604
2115,30.543789
2116,30.554766
2117,30.554611
2118,30.544168
2119,30.544363
2120,30.551426
2121,30.5538
2122,30.543604
2123,30.545366
2124,30.550629
2125,30.551426
2126,30.547474
2127,30.557302
2128,30.55892
2129,30.552382
2130,30.544363
2131,30.558329
2132,30.558023
2133,30.55311
2134,30.555635
2135,30.543066
2136,30.5538
2137,30.558182
2138,30.54599
2139,30.549599
2140,30.54496
2141,30.556765
2142,30.544168
2143,30.555773
2144,30.549599
2145,30.54342
2146,30.558651
2147,30.550016
2148,30.557684
2149,30.545572
2150,30.555773
2151,30.553461
2152,30.546412
2153,30.556534
2154,30.552567
2155,30.549809
2156,30.547903
2157,30.543243
2158,30.547474
2159,30.548117
2160,30.554916
2161,30.543243
2162,30.552752
2163,30.550425
2164,30.549599
2165,30.555357
2166,30.558765
2167,30.557858
2168,30.556166
2169,30.558182
2170,30.557943
2171,30.555065
2172,30.5572
2173,30.543978
2174,30.54578
2175,30.556534
2176,30.555635
2177,30.55123
2178,30.543604
2179,30.554766
2180,30.552382
2181,30.54833
2182,30.5572
2183,30.546623
2184,30.557592
2185,30.55022
2186,30.55311
2187,30.557302
2188,30.554916
2189,30.554453
2190,30.543604
2191,30.54769
2192,30.558254
2193,30.557402
2194,30.556534
2195,30.54726
2196,30.542562
2197,30.554453
2198,30.542562
2199,30.555357
2200,30.54578
2201,30.544168
2202,30.546412
2203,30.542562
2204,30.54342
2205,30.545162
2206,30.555906
2207,30.544758
2208,30.548758
2209,30.557772
2210,30.543066
2211,30.55871
2212,30.557772
2213,30.545366
2214,30.542727
2215,30.548117
2216,30.556412
2217,30.556166
2218,30.556412
2219,30.551813
2220,30.548542
2221,30.544363
2222,30.555065
2223,30.555065
2224,30.544363
2225,30.558329
2226,30.557943
2227,30.54939
2228,30.545162
2229,30.5538
2230,30.54939
2231,30.556038
2232,30.546623
2233,30.55123
2234,30.555773
2235,30.554611
2236,30.545572
2237,30.55311
2238,30.54578
2239,30.558464
2240,30.548117
2241,30.543066
2242,30.555498
2243,30.553968
2244,30.543789
2245,30.558023
2246,30.555635
2247,30.542727
2248,30.552567
2249,30.558254
2250,30.550016
2251,30.548758
2252,30.557095
2253,30.554132
2254,30.555357
2255,30.55123
2256,30.558397
2257,30.556292
2258,30.554611
2259,30.543066
2260,30.554916
2261,30.558529
2262,30.556879
2263,30.556534
2264,30.542097
2265,30.54833
2266,30.55123
2267,30.542404
2268,30.556038
2269,30.552382
2270,30.555357
2271,30.558592
2272,30.556765
2273,30.558182
2274,30.557772
2275,30.553461
2276,30.552382
2277,30.544168
2278,30.54496
2279,30.557497
2280,30.556879
2281,30.542246
2282,30.555065
2283,30.546412
2284,30.55123
2285,30.557302
2286,30.556166
2287,30.558023
2288,30.555357
2289,30.555212
2290,30.558023
2291,30.557402
2292,30.555357
2293,30.542097
2294,30.558529
2295,30.550629
2296,30.5538
2297,30.544168
2298,30.552933
2299,30.54769
2300,30.557402
2301,30.553633
2302,30.5572
2303,30.556038
2304,30.555498
2305,30.556652
2306,30.553968
2307,30.556166
2308,30.552195
2309,30.555635
2310,30.54918
2311,30.554453
2312,30.558104
2313,30.554766
2314,30.54578
2315,30.557095
2316,30.556765
2317,30.5572
2318,30.554916
2319,30.552382
2320,30.557592
2321,30.557302
2322,30.549599
2323,30.557095
2324,30.549809
2325,30.543604
2326,30.547047
2327,30.550829
2328,30.557772
2329,30.546623
2330,30.543789
2331,30.549599
2332,30.542404
2333,30.550629
2334,30.556765
2335,30.550629
2336,30.555357
2337,30.556988
2338,30.557302
2339,30.543789
2340,30.558819
2341,30.544363
2342,30.558529
2343,30.54599
2344,30.558966
2345,30.545162
2346,30.547903
2347,30.554293
2348,30.546835
2349,30.545366
2350,30.556988
2351,30.558765
2352,30.545162
2353,30.550425
2354,30.547903
2355,30.553968
2356,30.556412
2357,30.554453
2358,30.542727
2359,30.552752
2360,30.558464
2361,30.551426
2362,30.556879
2363,30.554293
2364,30.549809
2365,30.544758
2366,30.55887
2367,30.546412
2368,30.542894
2369,30.556879
2370,30.558765
2371,30.554132
2372,30.556652
2373,30.555773
2374,30.551813
2375,30.55892
2376,30.550629
2377,30.555773
2378,30.558592
2379,30.558592
2380,30.556038
2381,30.556988
2382,30.5538
2383,30.54578
2384,30.559011
2385,30.55892
2386,30.551031
2387,30.553633
2388,30.542246
2389,30.557095
2390,30.552567
2391,30.54578
2392,30.556412
2393,30.557402
2394,30.543066
2395,30.547047
2396,30.54599
2397,30.557497
2398,30.544758
2399,30.557684
2400,30.557684
2401,30.552752
2402,30.542562
2403,30.545572
2404,30.54918
2405,30.547047
2406,30.558023
2407,30.556534
2408,30.554453
2409,30.55022
2410,30.555773
2411,30.554132
2412,30.557592
2413,30.555906
2414,30.55887
2415,30.5462
2416,30.558182
2417,30.558104
2418,30.556652
2419,30.556652
2420,30.557943
2421,30.543978
2422,30.548117
2423,30.551813
2424,30.55892
2425,30.552933
2426,30.54769
2427,30.553461
2428,30.558464
2429,30.557772
2430,30.544758
2431,30.54769
2432,30.552752
2433,30.552567
2434,30.552006
2435,30.551426
2436,30.549809
2437,30.544758
2438,30.543789
2439,30.545162
2440,30.547474
2441,30.552006
2442,30.549809
2443,30.543978
2444,30.546623
2445,30.554916
2446,30.556412
2447,30.542894
2448,30.55123
2449,30.548117
2450,30.558329
2451,30.553968
2452,30.54599
2453,30.557858
2454,30.550016
2455,30.553968
2456,30.558104
2457,30.55311
2458,30.55311
2459,30.55123
2460,30.542562
2461,30.556765
2462,30.551813
2463,30.557402
2464,30.549599
2465,30.544363
2466,30.543243
2467,30.542727
2468,30.556534
2469,30.558529
2470,30.55892
2471,30.557943
2472,30.556652
2473,30.558819
2474,30.555498
2475,30.542246
2476,30.550425
2477,30.551031
2478,30.553286
2479,30.542894
2480,30.553286
2481,30.546623
2482,30.551813
2483,30.543604
2484,30.54578
2485,30.550016
2486,30.543066
2487,30.543243
2488,30.558651
2489,30.555635
2490,30.555773
2491,30.551813
2492,30.558104
2493,30.54833
2494,30.546835
2495,30.553461
2496,30.550425
2497,30.546835
2498,30.54897
2499,30.558966
2500,30.554453
2501,30.558104
2502,30.558966
2503,30.542097
2504,30.5538
2505,30.55123
2506,30.557302
2507,30.556765
2508,30.544561
2509,30.557943
2510,30.556412
2511,30.546623
2512,30.557772
2513,30.543243
2514,30.555906
2515,30.542246
2516,30.557497
2517,30.553461
2518,30.553968
2519,30.557302
2520,30.548117
2521,30.557684
2522,30.55311
2523,30.557592
2524,30.556292
2525,30.555212
2526,30.555065
2527,30.558651
2528,30.551813
2529,30.54939
2530,30.545572
2531,30.542727
2532,30.54726
2533,30.550829
2534,30.55892
2535,30.547903
2536,30.555357
2537,30.543789
2538,30.555357
2539,30.556534
2540,30.54726
2541,30.546623
2542,30.558651
2543,30.557497
2544,30.544758
2545,30.557858
2546,30.552933
2547,30.556988
2548,30.557684
2549,30.558104
2550,30.558529
2551,30.553461
2552,30.558182
2553,30.553633
2554,30.556988
2555,30.558023
2556,30.558529
2557,30.555773
2558,30.557095
2559,30.5538
2560,30.555065
2561,30.543243
2562,30.543978
2563,30.542404
2564,30.5572
2565,30.557772
2566,30.557095
2567,30.557095
2568,30.558592
2569,30.55892
2570,30.548117
2571,30.558651
2572,30.557592
2573,30.555357
2574,30.555498
2575,30.543789
2576,30.554916
2577,30.554293
2578,30.558529
2579,30.54599
2580,30.544758
2581,30.551813
2582,30.554916
2583,30.542097
2584,30.550016
2585,30.556038
2586,30.5572
2587,30.553461
2588,30.543243
2589,30.558104
2590,30.542404
2591,30.55162
2592,30.55892
2593,30.556988
2594,30.552195
2595,30.550016
2596,30.544561
2597,30.54939
2598,30.558254
2599,30.553461
2600,30.5538
2601,30.54897
2602,30.542727
2603,30.542404
2604,30.558329
2605,30.542894
2606,30.556765
2607,30.556292
2608,30.557772
2609,30.555635
2610,30.54897
2611,30.555212
2612,30.54726
2613,30.555065
2614,30.557095
2615,30.556534
2616,30.553633
2617,30.557302
2618,30.557497
2619,30.555357
2620,30.552567
2621,30.556988
2622,30.557497
2623,30.556166
2624,30.551813
2625,30.542894
2626,30.557302
2627,30.554916
2628,30.545366
2629,30.547474
2630,30.55123
2631,30.556879
2632,30.556038
2633,30.558819
2634,30.54496
2635,30.555212
2636,30.547903
2637,30.543978
2638,30.548542
2639,30.555906
2640,30.543978
2641,30.557402
2642,30.54897
2643,30.554766
2644,30.557684
2645,30.548758
2646,30.554132
2647,30.552752
2648,30.551813
2649,30.55162
2650,30.54599
2651,30.548542
2652,30.549809
2653,30.556166
2654,30.546412
2655,30.554611
2656,30.546412
2657,30.558254
2658,30.54496
2659,30.548117
2660,30.55871
2661,30.542727
2662,30.54833
2663,30.54769
2664,30.548117
2665,30.54918
2666,30.555498
2667,30.5462
2668,30.548542
2669,30.558464
2670,30.546412
2671,30.557684
2672,30.5572
2673,30.556038
2674,30.542727
2675,30.556765
2676,30.557943
2677,30.554916
2678,30.555773
2679,30.55022
2680,30.557684
2681,30.554611
2682,30.54342
2683,30.55311
2684,30.550829
2685,30.558529
2686,30.55887
2687,30.54769
2688,30.54496
2689,30.551426
2690,30.54342
2691,30.555498
2692,30.543789
2693,30.551426
2694,30.556652
2695,30.543243
2696,30.542404
2697,30.553286
2698,30.54342
2699,30.552933
2700,30.547047
2701,30.555906
2702,30.556988
2703,30.544168
2704,30.555212
2705,30.553461
2706,30.547903
2707,30.544168
2708,30.55887
2709,30.542404
2710,30.557943
2711,30.558464
2712,30.556988
2713,30.548117
2714,30.55022
2715,30.546412
2716,30.546835
2717,30.542097
2718,30.55887
2719,30.559011
2720,30.546623
2721,30.55887
2722,30.557943
2723,30.555065
2724,30.552567
2725,30.544758
2726,30.558464
2727,30.555635
2728,30.542727
2729,30.558464
2730,30.551813
2731,30.5572
2732,30.543243
2733,30.557095
2734,30.542562
2735,30.545162
2736,30.551426
2737,30.550425
2738,30.543978
2739,30.556292
2740,30.545366
2741,30.558529
2742,30.556292
2743,30.550629
2744,30.546623
2745,30.543066
2746,30.54833
2747,30.554766
2748,30.547903
2749,30.554453
2750,30.558966
2751,30.554132
2752,30.555498
2753,30.542404
2754,30.550629
2755,30.55892
2756,30.547047
2757,30.558464
2758,30.556652
2759,30.54939
2760,30.553633
2761,30.555906
2762,30.552006
2763,30.543243
2764,30.558329
2765,30.557943
2766,30.543066
2767,30.556879
2768,30.557302
2769,30.558104
2770,30.546835
2771,30.552933
2772,30.553461
2773,30.555906
2774,30.544363
2775,30.54897
2776,30.542727
2777,30.54599
2778,30.546835
2779,30.558529
2780,30.55887
2781,30.556038
2782,30.556652
2783,30.550425
2784,30.55887
2785,30.550425
2786,30.559011
2787,30.555212
2788,30.544168
2789,30.543789
2790,30.554293
2791,30.557302
2792,30.558182
2793,30.558966
2794,30.558182
2795,30.558397
2796,30.54599
2797,30.556879
2798,30.543789
2799,30.544168
2800,30.543066
2801,30.55162
2802,30.548758
2803,30.547047
2804,30.553461
2805,30.543066
2806,30.552382
2807,30.554132
2808,30.554766
2809,30.555906
2810,30.552933
2811,30.545162
2812,30.550829
2813,30.556166
2814,30.544758
2815,30.557684
2816,30.552567
2817,30.55892
2818,30.550829
2819,30.54342
2820,30.542562
2821,30.549809
2822,30.544363
2823,30.5572
2824,30.54939
2825,30.552382
2826,30.548117
2827,30.556412
2828,30.554453
2829,30.555357
2830,30.548542
2831,30.5462
2832,30.553461
2833,30.555065
2834,30.543243
2835,30.555498
2836,30.542097
2837,30.546412
2838,30.549809
2839,30.55871
2840,30.557497
2841,30.550829
2842,30.554132
2843,30.557858
2844,30.5538
2845,30.544758
2846,30.54342
2847,30.542562
2848,30.544561
2849,30.54578
2850,30.544561
2851,30.554293
2852,30.544363
2853,30.55123
2854,30.554766
2855,30.5538
2856,30.550629
2857,30.552752
2858,30.549599
2859,30.545162
2860,30.550425
2861,30.556652
2862,30.54599
2863,30.556038
2864,30.556879
2865,30.54726
2866,30.543066
2867,30.55311
2868,30.545572
2869,30.546835
2870,30.551031
2871,30.55892
2872,30.547903
2873,30.551813
2874,30.554766
2875,30.543243
2876,30.557302
2877,30.553633
2878,30.554611
2879,30.557943
2880,30.545572
2881,30.556879
2882,30.543066
2883,30.543789
2884,30.554293
2885,30.555212
2886,30.553968
2887,30.550425
2888,30.558182
2889,30.55022
2890,30.543789
2891,30.556292
2892,30.551031
2893,30.54726
2894,30.54599
2895,30.547047
2896,30.554611
2897,30.555498
2898,30.543789
2899,30.558765
2900,30.542562
2901,30.558182
2902,30.548758
2903,30.550425
2904,30.548117
2905,30.54939
2906,30.548117
2907,30.557592
2908,30.555357
2909,30.545162
2910,30.544168
2911,30.558651
2912,30.543604
2913,30.555773
2914,30.557943
2915,30.54496
2916,30.554611
2917,30.551813
2918,30.5538
2919,30.54578
2920,30.553286
2921,30.544168
2922,30.554916
2923,30.558651
2924,30.546412
2925,30.556765
2926,30.554916
2927,30.558329
2928,30.554453
2929,30.556166
2930,30.556534
2931,30.54833
2932,30.548758
2933,30.558397
2934,30.5462
2935,30.554611
2936,30.557302
2937,30.55887
2938,30.550829
2939,30.553968
2940,30.55022
2941,30.555357
2942,30.557592
2943,30.55123
2944,30.557402
2945,30.547903
2946,30.547047
2947,30.557943
2948,30.557684
2949,30.555773
2950,30.554132
2951,30.551426
2952,30.550425
2953,30.556292
2954,30.555357
2955,30.542894
2956,30.542246
2957,30.558651
2958,30.556988
2959,30.558329
2960,30.55871
2961,30.54599
2962,30.551426
2963,30.54599
2964,30.552382
2965,30.552933
2966,30.543066
2967,30.557772
2968,30.555212
2969,30.552933
2970,30.54578
2971,30.550829
2972,30.54939
2973,30.545366
2974,30.556412
2975,30.54939
2976,30.55022
2977,30.552933
2978,30.544561
2979,30.547903
2980,30.557302
2981,30.552752
2982,30.558397
2983,30.548758
2984,30.54769
2985,30.554766
2986,30.556534
2987,30.556988
2988,30.54578
2989,30.557402
2990,30.551813
2991,30.556412
2992,30.552933
2993,30.543066
2994,30.550016
2995,30.550016
2996,30.558966
2997,30.550629
2998,30.545162
2999,30.554766
3000,30.555065
3001,30.553461
3002,30.552382
3003,30.557684
3004,30.557592
3005,30.548542
3006,30.551031
3007,30.552933
3008,30.54939
3009,30.553633
3010,30.54578
3011,30.544758
3012,30.557095
3013,30.54939
3014,30.542246
3015,30.54599
3016,30.546835
3017,30.548542
3018,30.542246
3019,30.543604
3020,30.548542
3021,30.554611
3022,30.542894
3023,30.55123
3024,30.554916
3025,30.55162
3026,30.54726
3027,30.556292
3028,30.557943
3029,30.550016
3030,30.550016
3031,30.55892
3032,30.557858
3033,30.554293
3034,30.550016
3035,30.556652
3036,30.548117
3037,30.55162
3038,30.555498
3039,30.557497
3040,30.555906
3041,30.553633
3042,30.548542
3043,30.547474
3044,30.5538
3045,30.545162
3046,30.546412
3047,30.558592
3048,30.55892
3049,30.550829
3050,30.553968
3051,30.55887
3052,30.555635
3053,30.542727
3054,30.556765
3055,30.54599
3056,30.550629
3057,30.543066
3058,30.545162
3059,30.553286
3060,30.55311
3061,30.547474
3062,30.54342
3063,30.551426
3064,30.54897
3065,30.54599
3066,30.549599
3067,30.557497
3068,30.556879
3069,30.555065
3070,30.557592
3071,30.543243
3072,30.543604
3073,30.558464
3074,30.54578
3075,30.558651
3076,30.551426
3077,30.556412
3078,30.54833
3079,30.557772
3080,30.542404
3081,30.558765
3082,30.54726
3083,30.550629
3084,30.556988
3085,30.557684
3086,30.554132
3087,30.557858
3088,30.556412
3089,30.543243
3090,30.546835
3091,30.542404
3092,30.54726
3093,30.555906
3094,30.555773
3095,30.556988
3096,30.552006
3097,30.542404
3098,30.5572
3099,30.556038
3100,30.54918
3101,30.543066
3102,30.552567
3103,30.543789
3104,30.547474
3105,30.544758
3106,30.544363
3107,30.551031
3108,30.545366
3109,30.549599
3110,30.55892
3111,30.544561
3112,30.556879
3113,30.556166
3114,30.552382
3115,30.547903
3116,30.553461
3117,30.548542
3118,30.544758
3119,30.557095
3120,30.558765
3121,30.551031
3122,30.558104
3123,30.558464
3124,30.558104
3125,30.557772
3126,30.54939
3127,30.549809
3128,30.54578
3129,30.54897
3130,30.550829
3131,30.55162
3132,30.543604
3133,30.55022
3134,30.557095
3135,30.557302
3136,30.557858
3137,30.55162
3138,30.54897
3139,30.546623
3140,30.546623
3141,30.5538
3142,30.553286
3143,30.542404
3144,30.555065
3145,30.553461
3146,30.558651
3147,30.557302
3148,30.555212
3149,30.550425
3150,30.552006
3151,30.55162
3152,30.558592
3153,30.549809
3154,30.555357
3155,30.557402
3156,30.551031
3157,30.556412
3158,30.546835
3159,30.553633
3160,30.556652
3161,30.557402
3162,30.556652
3163,30.544168
3164,30.54833
3165,30.54939
3166,30.546835
3167,30.54769
3168,30.558592
3169,30.543789
3170,30.558104
3171,30.558592
3172,30.543978
3173,30.554611
3174,30.550629
3175,30.554766
3176,30.558329
3177,30.555065
3178,30.547903
3179,30.556988
3180,30.556765
3181,30.550629
3182,30.550629
3183,30.553286
3184,30.555357
3185,30.54769
3186,30.553968
3187,30.554453
3188,30.553633
3189,30.548117
3190,30.554293
3191,30.543978
3192,30.543789
3193,30.55311
3194,30.544758
3195,30.558254
3196,30.555906
3197,30.545162
3198,30.545162
3199,30.55123
3200,30.546835
3201,30.551813
3202,30.555357
3203,30.549809
3204,30.555357
3205,30.555498
3206,30.557943
3207,30.551813
3208,30.549599
3209,30.546412
3210,30.555357
3211,30.542562
3212,30.549599
3213,30.550425
3214,30.550829
3215,30.550629
3216,30.554293
3217,30.549599
3218,30.554916
3219,30.545572
3220,30.552006
3221,30.543978
3222,30.555065
3223,30.554766
3224,30.543604
3225,30.556988
3226,30.558397
3227,30.556765
3228,30.553286
3229,30.546835
3230,30.556652
3231,30.54918
3232,30.542562
3233,30.542894
3234,30.558182
3235,30.554453
3236,30.554611
3237,30.556412
3238,30.558529
3239,30.544758
3240,30.556765
3241,30.54578
3242,30.556292
3243,30.550425
3244,30.558104
3245,30.557095
3246,30.556534
3247,30.556412
3248,30.54342
3249,30.546623
3250,30.555498
3251,30.552567
3252,30.545162
3253,30.54496
3254,30.556292
3255,30.55311
3256,30.555906
3257,30.54342
3258,30.558464
3259,30.554611
3260,30.555906
3261,30.5538
3262,30.548542
3263,30.54496
3264,30.542097
3265,30.553968
3266,30.558254
3267,30.550629
3268,30.55123
3269,30.545366
3270,30.55123
3271,30.55871
3272,30.542894
3273,30.55162
3274,30.558254
3275,30.555498
3276,30.550425
3277,30.558397
3278,30.554293
3279,30.554453
3280,30.5462
3281,30.54342
3282,30.552933
3283,30.558023
3284,30.544561
3285,30.550629
3286,30.554132
3287,30.542727
3288,30.547903
3289,30.558254
3290,30.545366
3291,30.544758
3292,30.55887
3293,30.555065
3294,30.54769
3295,30.5462
3296,30.552567
3297,30.554132
3298,30.54342
3299,30.55022
3300,30.552006
3301,30.552752
3302,30.542404
3303,30.557592
3304,30.545572
3305,30.555065
3306,30.556292
3307,30.542894
3308,30.548542
3309,30.550016
3310,30.543978
3311,30.555906
3312,30.554132
3313,30.5462
3314,30.558329
3315,30.54496
3316,30.557684
3317,30.557095
3318,30.558254
3319,30.545162
3320,30.552006
3321,30.558397
3322,30.546412
3323,30.55123
3324,30.54939
3325,30.554611
3326,30.558254
3327,30.550016
3328,30.544561
3329,30.550829
3330,30.542246
3331,30.545162
3332,30.556412
3333,30.558464
3334,30.555906
3335,30.556765
3336,30.548758
3337,30.54939
3338,30.557684
3339,30.548758
3340,30.556038
3341,30.54918
3342,30.54726
3343,30.542562
3344,30.547047
3345,30.556765
3346,30.5572
3347,30.55892
3348,30.542404
3349,30.54342
3350,30.557772
3351,30.558023
3352,30.556412
3353,30.549599
3354,30.54939
3355,30.542404
3356,30.558464
3357,30.548542
3358,30.553286
3359,30.55162
3360,30.550629
3361,30.558023
3362,30.542097
3363,30.544363
3364,30.551031
3365,30.558819
3366,30.544758
3367,30.553286
3368,30.553633
3369,30.5572
3370,30.546835
3371,30.5462
3372,30.547903
3373,30.556412
3374,30.547047
3375,30.556652
3376,30.557095
3377,30.558765
3378,30.556765
3379,30.549809
3380,30.544561
3381,30.556166
3382,30.557302
3383,30.550829
3384,30.558651
3385,30.552382
3386,30.546835
3387,30.543243
3388,30.54939
3389,30.555773
3390,30.549809
3391,30.557684
3392,30.5538
3393,30.557302
3394,30.552933
3395,30.542246
3396,30.55871
3397,30.554293
3398,30.553461
3399,30.542562
3400,30.546623
3401,30.542097
3402,30.543243
3403,30.546412
3404,30.550016
3405,30.544561
3406,30.55311
3407,30.5572
3408,30.542246
3409,30.544168
3410,30.5462
3411,30.557302
3412,30.549599
3413,30.552195
3414,30.547047
3415,30.558397
3416,30.552382
3417,30.558592
3418,30.54897
3419,30.558023
3420,30.551426
3421,30.556534
3422,30.550016
3423,30.55892
3424,30.546623
3425,30.54726
3426,30.556038
3427,30.553286
3428,30.545162
3429,30.5572
3430,30.545162
3431,30.547903
3432,30.555635
3433,30.546623
3434,30.545572
3435,30.546623
3436,30.548542
3437,30.555773
3438,30.544168
3439,30.558819
3440,30.55022
3441,30.55123
3442,30.554453
3443,30.545162
3444,30.558329
3445,30.558397
3446,30.551426
3447,30.552195
3448,30.55892
3449,30.542246
3450,30.543604
3451,30.546623
3452,30.55887
3453,30.544561
3454,30.548117
3455,30.54496
3456,30.556534
3457,30.547903
3458,30.543243
3459,30.558765
3460,30.5462
3461,30.550829
3462,30.54769
3463,30.547047
3464,30.55022
3465,30.558529
3466,30.557402
3467,30.5462
3468,30.554293
3469,30.557497
3470,30.555773
3471,30.55887
3472,30.55162
3473,30.553286
3474,30.55022
3475,30.544363
3476,30.550629
3477,30.55123
3478,30.558182
3479,30.557402
3480,30.551031
3481,30.554132
3482,30.557858
3483,30.555773
3484,30.557858
3485,30.557402
3486,30.557772
3487,30.556765
3488,30.55311
3489,30.558254
3490,30.54918
3491,30.557095
3492,30.552933
3493,30.54599
3494,30.555498
3495,30.556412
3496,30.556412
3497,30.55311
3498,30.547903
3499,30.558651
3500,30.556765
3501,30.54939
3502,30.551031
3503,30.544363
3504,30.54496
3505,30.558529
3506,30.544758
3507,30.544561
3508,30.54833
3509,30.54342
3510,30.557095
3511,30.544168
3512,30.558182
3513,30.557684
3514,30.545572
3515,30.54342
3516,30.544758
3517,30.555065
3518,30.54769
3519,30.545366
3520,30.542562
3521,30.556879
3522,30.554293
3523,30.555212
3524,30.555357
3525,30.551031
3526,30.54578
3527,30.54578
3528,30.543789
3529,30.558765
3530,30.542097
3531,30.54769
3532,30.557592
3533,30.551426
3534,30.545572
3535,30.546623
3536,30.5538
3537,30.551031
3538,30.55022
3539,30.552382
3540,30.552933
3541,30.558023
3542,30.542404
3543,30.5462
3544,30.557302
3545,30.555906
3546,30.542562
3547,30.556534
3548,30.554453
3549,30.557943
3550,30.545162
3551,30.556988
3552,30.558464
3553,30.54918
3554,30.557095
3555,30.556166
3556,30.558254
3557,30.54578
3558,30.548117
3559,30.552567
3560,30.555212
3561,30.544363
3562,30.556652
3563,30.544561
3564,30.551031
3565,30.553968
3566,30.556038
3567,30.559011
3568,30.54496
3569,30.556765
3570,30.5462
3571,30.555773
3572,30.547903
3573,30.54599
3574,30.555906
3575,30.555498
3576,30.548758
3577,30.55311
3578,30.556988
3579,30.54726
3580,30.558464
3581,30.542562
3582,30.558182
3583,30.543978
3584,30.55887
3585,30.552567
3586,30.544561
3587,30.543789
3588,30.542894
3589,30.557592
3590,30.546835
3591,30.557943
3592,30.546623
3593,30.547903
3594,30.543604
3595,30.54833
3596,30.545572
3597,30.552006
3598,30.543978
3599,30.558592
3600,30.54496
3601,30.558592
3602,30.550629
3603,30.556879
3604,30.556412
3605,30.551031
3606,30.556038
3607,30.557402
3608,30.5538
3609,30.546835
3610,30.554293
3611,30.555773
3612,30.543066
3613,30.552752
3614,30.557497
3615,30.544168
3616,30.552195
3617,30.556292
3618,30.556038
3619,30.554611
3620,30.555357
3621,30.543789
